,language,russian_ipa_segments,target_ipa_segments,count,corresponding_target_ipa
1284,Godoberi,r,r,174,"[""a-ɡ-r-a-n-'o-m"", ""a-l-ʒ-'i-r"", ""a-l-ʒ-'i-r"", ""a-l-ʒ-'i-r"", ""a-m-e-r-i-k-'a-n"", ""a-m-e-r-i-k-'a-n"", ""a-m-e-r-i-k-'a-n"", ""a-r-t-'i-s-0"", ""b-a-l-ɡ-'a-r"", ""b-a-l-ɡ-'a-r"", ""b-a-l-ɡ-'a-r"", ""b-a-ʃ-kʲ-'i-r"", ""b-a-ʃ-kʲ-'i-r"", ""b-a-ʃ-kʲ-'i-r"", ""b-e-l-a-r-'u-s"", ""b-e-l-a-r-'u-s"", ""b-e-l-a-r-'u-s"", ""b-i-r-ɡʲ-'a-d-i-r"", ""d-e-r-'e-k-t-o-r"", ""e-r-m-'e-n-i-j-a"", ""e-r-m-'e-n-i-j-a"", ""e-r-m-'e-n-i-j-a"", ""i-n-ʒ-i-n-'e-r"", ""n-'e-ɡ-r"", ""n-'e-ɡ-r"", ""n-'e-ɡ-r"", ""p-'e-r-s"", ""p-'e-r-s"", ""p-'e-r-s"", ""p-'o-w-a-r"", ""p-e-w-r-'a-l"", ""p-i-a-n-'e-r"", ""q-a-r-'a-w-u-l"", ""r-u-m-'i-n"", ""r-u-m-'i-n"", ""r-u-m-'i-n"", ""t-'o-χ-t-o-r"", ""t-'u-r-0-k"", ""t-'u-r-0-k"", ""t-'u-r-0-k"", ""t-a-b-a-s-a-r-'a-n"", ""t-a-b-a-s-a-r-'a-n"", ""t-a-b-a-s-a-r-'a-n"", ""t-a-t-'a-r"", ""t-a-t-'a-r"", ""t-a-t-'a-r"", ""t-u-r-k-m-'e-n"", ""t-u-r-k-m-'e-n"", ""t-u-r-k-m-'e-n"", ""u-d-m-'u-r-t"", ""u-d-m-'u-r-t"", ""u-d-m-'u-r-t"", ""u-k-r-a-'i-n-a"", ""u-k-r-a-'i-n-a"", ""u-k-r-a-'i-n-a"", ""ʕ-u-r-'u-s"", ""0-o-d-i-r-'a"", ""a-b-t-a-r-'u-tʃ-kʲ-a"", ""a-ɡ-r-a-n-'o-m"", ""a-j-r-u-p-a-l-'a-n"", ""a-p-a-r-'a-t-i"", ""a-p-i-ts-'e-r"", ""a-r-t-'e-l"", ""a-r-t-'i-s-0-k-a"", ""a-r-t-'i-s-t-i"", ""b-a-r-'a-k"", ""b-i-r-ɡʲ-'a-d-i-r"", ""b-u-r-'o-0"", ""d-a-j-'a-r-kʲ-a"", ""d-e-r-'e-k-t-o-r"", ""d-i-ʒ-'u-r-n-i-0"", ""e-l-'e-k-t-r-o-s-t-a-n-ts-i-0-0"", ""ɡʲ-a-r-'a-m"", ""i-n-t-e-r-n-'a-t-i"", ""i-n-ʒ-i-n-'e-r"", ""i-s-p-a-r-'a-w-kʲ-a"", ""j-'a-ʃː-u-r"", ""k-u-r-'u-ʃ-kʲ-a"", ""kʲ-'a-r-t-a"", ""kʲ-a-n-s-'i-r-0"", ""kʲ-a-n-ts-'e-r-t-i"", ""kʲ-a-n-w-'e-r-t-i"", ""kʲ-a-r-'a-w-a-t-i"", ""kʲ-a-r-i-d-'o-r"", ""kʲ-a-r-m-'i-k-o-r-m-a"", ""kʲ-a-r-t-'u-n"", ""kʲ-a-sː-'i-r"", ""kʲ-i-l-a-m-'e-t-r-a"", ""kʲ-i-r-p-'i-tʃ-i"", ""l-'i-t-r-a"", ""l-i-t-i-r-a-t-'u-r-a"", ""l-i-t-i-r-a-t-'u-r-a"", ""m-a-r-ɡ-a-r-'i-n"", ""m-a-r-kʲ'-'a"", ""m-a-r-m-'a-r"", 'm-a-r-ʃ', 'm-a-r-t', ""m-a-ʁ-a-r-'i-tʃ"", ""m-a-t-'o-r"", 'm-i-l-l-i-a-r-d', ""m-i-n-'i-s-t-i-r"", ""n-'o-r-m-a"", ""n-u-m-'i-r"", ""p-'a-r-t-a"", ""p-'a-r-t-u-kʲ-i"", ""p-'a-s-p-u-r-t-u"", ""p-'e-l-ʃ-e-r"", ""p-'e-r-m-a"", ""p-'e-r-u"", ""p-'i-s-k-u-l-t-u-r-a"", ""p-'o-r-m-a"", ""p-'o-w-a-r"", ""p-a-m-i-d-'o-r"", ""p-a-n-'e-r-a"", ""p-a-p-'u-r-u-z-u"", ""p-a-r-'a-z-n-i-kʲ-i"", 'p-a-r-a-k-u-r-o-r', 'p-a-r-a-k-u-r-o-r', 'p-a-r-a-k-u-r-o-r', ""p-a-r-a-ʃ-'o-kʲ-i"", ""p-a-r-a-ʃ-'u-t"", ""p-a-r-a-ts-'e-n-t-i"", ""p-a-r-a-w-l-'e-n-i-0-0"", ""p-a-t-i-r-'o-n"", ""p-e-w-r-'a-l"", ""p-i-a-n-'e-r"", ""p-o-r-'o-s-t-i-n-0"", ""p-u-r-'a-ʃ-kʲ-a"", ""p-u-r-ɡ-'u-n"", ""q-a-r-'a-w-u-l"", ""r-'a-d-i-o"", ""r-'u-tʃ-kʲ-a"", ""r-a-j-'o-n"", ""r-a-j-i-s-p-'a-l-k-u-m"", ""r-a-j-k-'u-m"", ""r-a-j-m-'a-ɡ"", ""r-a-j-ts-'e-n-t-r-a"", ""r-a-j-ts-'e-n-t-r-a"", 'r-a-k', ""r-a-kʲ-'e-t-a"", ""r-a-s-p-'i-s-kʲ-a"", ""r-a-s-p-i-s-'a-n-i-j-a"", ""r-a-s-t-a-r-'a-t-a"", ""r-a-s-t-a-r-'a-t-a"", ""r-a-ʃː-'o-t-i"", ""r-a-z-'e-t-kʲ-a"", ""s-'e-w-e-r"", ""s-a-m-a-w-'a-r"", ""sː-a-b-r-'a-n-i-j-a"", ""ʃ-'i-p-e-r"", ""ʃː-'i-p-e-r"", ""ʃː-'o-p-i-r"", ""ʃː-i-p-a-n-0-'e-r"", ""t-'o-χ-t-o-r"", ""t-a-r-'a-χ-t-u-r"", ""t-a-r-'a-χ-t-u-r"", ""t-a-r-a-l-'e-j-b-u-s-u"", ""t-a-r-a-m-w-'a-j"", ""t-a-r-a-χ-t-a-r-'i-s-t"", ""t-e-l-e-ɡ-r-'a-m-m-a"", ""t-e-l-i-w-'i-z-o-r"", 't-e-m-p-i-r-a-t-u-r-a', 't-e-m-p-i-r-a-t-u-r-a', ""t-e-t-r-'a-t-i"", ""t-i-j-'a-t-i-r-i"", ""t-u-r-kʲ-'i"", ""t-u-r-n-'i-kʲ-i"", ""tʃ-a-kʲ-'a-r"", ""tʃ-a-t-'i-r"", ""u-b-'o-r-n-i-0-0"", ""u-n-i-w-e-r-m-'a-ɡʲ-i"", ""u-n-i-w-e-r-s-i-t-'e-t-i"", ""u-s-t-'o-r-o-ʒ"", ""χ-u-r-'u-m""]"
1285,Godoberi,r,u,5,"[""b-u-r-tsː-'i-l-o-z"", ""k-u-r-p-'a"", ""k-u-r-ʒ-'u-k-u"", ""p-u-r-ʒ-'i-n-a"", ""t-u-r-b-'a""]"
1286,Godoberi,rʲ,i,6,"[""b-i-r-ɡʲ-'a-d-i-r"", ""b-i-r-ɡʲ-'a-d-a"", ""b-i-r-ɡʲ-'a-d-i-r"", ""p-i-r-0-s-i-d-'a-t-i-l"", ""p-i-r-kʲ-'a-z-i"", ""s-i-kʲ-i-r-t-'a-r""]"
1287,Godoberi,rʲ,r,43,"[""b-u-r-j-'a-t"", ""b-u-r-j-'a-t"", ""b-u-r-j-'a-t"", ""d-e-r-'e-k-t-o-r"", ""k-a-r-'e-j-a"", ""k-a-r-'e-j-a"", ""k-a-r-'e-j-a"", ""m-a-r-'i-j-0-ts"", ""m-a-r-'i-j-0-ts"", ""m-a-r-'i-j-0-ts"", ""a-p-r-'e-l"", ""a-r-i-p-m-'e-t-i-k-a"", ""a-w-a-r-'a-0-0"", ""d-e-r-'e-k-t-o-r"", ""i-s-l-a-w-'a-r"", ""i-s-t-'o-r-i-j-a"", ""j-a-n-w-'a-r"", ""kʲ-a-n-s-'i-l-a-r-0-0-0"", ""kʲ-a-r-i-d-'o-r"", ""kʲ-i-r-'i-m-d-i-ʃ-i-0"", ""l-'a-ɡʲ-i-r-i"", ""l-a-t-a-r-'e-0-0"", ""m-a-r-ɡ-a-r-'i-n"", ""p-'a-b-r-i-kʲ-a"", ""p-a-n-'a-r-i-k"", 'p-a-n-oː-r', ""p-e-r-'e-d-k-a-l-χ-u-z-u"", ""p-i-r-'a-n-i-kʲ-i"", ""r-'e-j-kʲ-a"", ""r-'u-m-kʲ-a"", ""r-e-d-'a-k-ts-i-j-a"", ""r-e-d-'i-s-kʲ-a"", ""r-e-ts-'e-p-t-i"", 'r-e-w-a-l-u-ts-i-0-0', 'r-e-w-a-l-u-ts-i-0-0', ""r-e-z-'i-n-0"", ""r-e-z-'i-n-kʲ-a"", ""s-i-kʲ-i-r-t-'a-r"", ""sː-a-n-a-t-'o-r-i-j-a"", ""sː-i-b-'i-r"", ""ʃ-'a-r-i-kʲ-i"", ""t-a-r-a-χ-t-a-r-'i-s-t"", ""u-tʃ-e-r-e-ʒ-d-'e-n-i-0-0""]"
1288,Godoberi,s,s,69,"[""a-r-t-'i-s-0"", ""b-e-l-a-r-'u-s"", ""b-e-l-a-r-'u-s"", ""b-e-l-a-r-'u-s"", ""i-n-d-'u-s"", ""i-n-d-'u-s"", ""i-n-d-'u-s"", ""i-s-p-'a-n-i-j-a"", ""i-s-p-'a-n-i-j-a"", ""i-s-p-'a-n-i-j-a"", ""p-'e-r-s"", ""p-'e-r-s"", ""p-'e-r-s"", ""t-a-b-a-s-a-r-'a-n"", ""t-a-b-a-s-a-r-'a-n"", ""t-a-b-a-s-a-r-'a-n"", ""ʕ-u-r-'u-s"", ""a-b-t-'a-b-u-s-u"", ""a-r-t-'i-s-0-k-a"", ""a-r-t-'i-s-t-i"", ""a-w-'a-n-s-i"", ""e-l-'e-k-t-r-o-s-t-a-n-ts-i-0-0"", ""i-s-i-b-'i-ʃ-kʲ-a"", ""i-s-kʲ-a-l-'a-t-i"", ""i-s-l-a-w-'a-r"", ""i-s-p-a-r-'a-w-kʲ-a"", ""i-s-t-'a-kʲ-a-n"", ""i-s-t-'a-n-ts-i-j-a"", ""i-s-t-'a-ʒ-i"", ""i-s-t-'o-r-i-j-a"", ""k-a-l-'a-s-i"", ""k-a-s-t-'u-m"", ""kʲ-a-l-'a-s"", ""kʲ-a-n-s-t-i-t-'u-ts-i-0-0"", ""kʲ-a-p-'u-s-t-a"", ""kʲ-a-s-t-'u-m"", ""m-i-n-'i-s-t-i-r"", ""p-'a-s-p-u-r-t-u"", ""p-'o-d-k-a-l-a-s-i"", ""p-a-s-'i-r-kʲ-a"", ""p-i-s-'o-k-u"", ""p-i-s-t'-'u-n"", ""p-o-r-'o-s-t-i-n-0"", ""r-a-j-i-s-p-'a-l-k-u-m"", ""r-a-s-p-'i-s-kʲ-a"", ""r-a-s-p-'i-s-kʲ-a"", ""r-a-s-p-i-s-'a-n-i-j-a"", ""r-a-s-p-i-s-'a-n-i-j-a"", ""r-a-s-t-a-r-'a-t-a"", ""r-e-d-'i-s-kʲ-a"", ""s-'e-l-s-a-w-e-t-i"", ""s-'u-m-kʲ-a"", ""s-a-l-'a-t-i"", ""s-a-l-d-'a-t-i"", 's-a-m-a-l-j-o-t-i', ""s-a-m-a-s-w-'a-l"", ""s-a-m-a-s-w-'a-l"", ""s-a-m-a-w-'a-r"", ""s-a-r-ʒ-'e-n"", ""s-a-w-'e-t-i"", 's-i-j-e-z-d-i', ""s-i-l-'o-s"", ""ʃ-a-m-p-'a-n-s-kʲ-i-0-0"", ""t-a-r-a-l-'e-j-b-u-s-u"", ""t-a-r-a-χ-t-a-r-'i-s-t"", ""u-s-t-'a-w"", ""u-s-t-'o-r-o-ʒ"", ""u-s-t-'u-r"", ""z-'a-k-s-a""]"
1289,Godoberi,s,sː,15,"[""sː-u-d-'i-j-a"", ""sː-u-d-'i-j-a"", ""kʲ-'a-sː-a"", ""m-a-sː-'a-ʒ-i"", ""p-a-l-'a-sː-a"", ""sː-'o-t-i-χ-i"", ""sː-'u-d-u"", ""sː-a-b-r-'a-n-i-j-a"", ""sː-a-n-a-t-'o-r-i-j-a"", ""sː-a-t-'i-n"", ""sː-a-w-'e-t-i"", ""sː-a-w-e-ʃː-'a-n-i-j-a"", ""sː-i-j-'e-z-d-i"", ""sː-u-d-'a"", ""sː-u-k-u-n-'a""]"
1290,Godoberi,s,tʃ,1,"[""tʃ-a-kʲ-'a-r""]"
1291,Godoberi,s,z,1,"[""p-a-p-'u-r-u-z-u""]"
1292,Godoberi,s,ʃː,1,"[""ʃː-a-l-'a-ʒ-a""]"
1293,Godoberi,sʲ,s,16,"[""a-s-a-t-'i-n"", ""a-s-a-t-'i-n"", ""a-s-a-t-'i-n"", ""kʲ-a-n-s-'i-r-0"", ""n-a-s-'i-r-kʲ-a"", ""p-'e-n-s-i-0-0"", ""p-a-s-'a-kʲ-i"", ""p-i-r-0-s-i-d-'a-t-i-l"", ""s-'e-l-s-a-w-e-t-i"", ""s-'e-sː-i-j-a"", ""s-'e-w-e-r"", ""s-'i-m-i-ʃ-kʲ-a"", ""s-i-kʲ-i-r-t-'a-r"", ""s-i-l-'o-s"", ""u-n-i-w-e-r-s-i-t-'e-t-i"", ""z-a-m-i-s-d-'a-t-i-l""]"
1294,Godoberi,sʲ,sː,5,"[""kʲ-a-sː-'i-r"", ""s-'e-sː-i-j-a"", ""sː-'e-t-k-a"", ""sː-i-b-'i-r"", ""sː-i-k-'u-n-d-u""]"
1295,Godoberi,sʲ,tʃ,1,"[""tʃ-'i-t-i-0""]"
1296,Godoberi,t,0,3,"[""a-r-t-'i-s-0"", ""a-r-t-'i-s-0-k-a"", ""p-'o-tʃ-0-u""]"
1297,Godoberi,t,t,154,"[""a-d-w-a-k-'a-t"", ""b-u-r-j-'a-t"", ""b-u-r-j-'a-t"", ""b-u-r-j-'a-t"", ""d-e-r-'e-k-t-o-r"", ""d-i-p-u-t-'a-t"", ""d-i-p-u-t-'a-t"", ""i-t-'a-l-i-j-a"", 'i-t-a-l-i-j-a', 'i-t-a-l-i-j-a', ""j-a-k-'u-t"", ""j-a-k-'u-t"", ""j-a-k-'u-t"", ""kʲ-i-t-'a-j"", ""kʲ-i-t-'a-j"", ""kʲ-i-t-'a-j"", ""l-a-t-'i-ʃ"", ""l-a-t-'i-ʃ"", ""l-a-t-'i-ʃ"", ""ʃ-'a-χ-m-a-t-a"", ""ʃː-'o-t-a"", ""t-'a-t"", ""t-'a-t"", ""t-'a-t"", ""t-'a-t"", ""t-'o-χ-t-o-r"", ""t-'u-r-0-k"", ""t-'u-r-0-k"", ""t-'u-r-0-k"", ""t-a-b-a-s-a-r-'a-n"", ""t-a-b-a-s-a-r-'a-n"", ""t-a-b-a-s-a-r-'a-n"", ""t-a-dʒ-0-'i-k"", ""t-a-dʒ-0-'i-k"", ""t-a-t-'a-r"", ""t-a-t-'a-r"", ""t-a-t-'a-r"", ""t-a-t-'a-r"", ""t-a-t-'a-r"", ""t-a-t-'a-r"", ""t-u-r-k-m-'e-n"", ""t-u-r-k-m-'e-n"", ""t-u-r-k-m-'e-n"", ""tʃ-'o-t-a"", ""u-d-m-'u-r-t"", ""u-d-m-'u-r-t"", ""u-d-m-'u-r-t"", ""a-b-t-'a-b-u-s-u"", ""a-b-t-a-r-'u-tʃ-kʲ-a"", ""a-d-w-a-k-'a-t-i"", ""a-l-p-'a-w-i-t-i"", ""a-p-a-r-'a-t-i"", ""a-r-t-'e-l"", ""a-r-t-'i-s-t-i"", ""a-s-t-'a-w-k-a"", ""a-t-l-'i-tʃ-n-i-k"", ""a-w-t-a-m-'a-t-i"", ""a-w-t-a-m-'a-t-i"", ""b-a-n-kʲ-'e-t-i"", ""b-e-l-'e-t-i"", ""d-a-k-u-m-'e-n-t-i"", ""d-e-l-e-ɡ-'a-t"", ""d-e-p-u-t-'a-t-i"", ""d-e-p-u-t-'a-t-i"", ""d-e-r-'e-k-t-o-r"", ""d-i-p-u-t-'a-t"", ""d-i-p-u-t-'a-t"", ""e-l-'e-k-t-r-o-s-t-a-n-ts-i-0-0"", ""e-l-'e-k-t-r-o-s-t-a-n-ts-i-0-0"", ""ɡʲ-a-z-'e-t-i"", ""i-n-t-e-r-n-'a-t-i"", ""i-n-t-e-r-n-'a-t-i"", ""i-s-t-'a-kʲ-a-n"", ""i-s-t-'a-n-ts-i-j-a"", ""i-s-t-'a-ʒ-i"", ""i-s-t-'o-r-i-j-a"", ""kʲ-'a-r-t-a"", ""kʲ-a-0-t-'u-ʃ-kʲ-a"", ""kʲ-a-m-0-'i-t-i"", ""kʲ-a-n-d-i-d-'a-t-i"", ""kʲ-a-n-s-t-i-t-'u-ts-i-0-0"", ""kʲ-a-n-ts-'e-r-t-i"", ""kʲ-a-n-w-'e-r-t-i"", ""kʲ-a-p-'u-s-t-a"", ""kʲ-a-r-t-'u-n"", ""kʲ-a-z-'e-t-i"", ""kʲ-i-l-a-m-'e-t-r-a"", ""l-'i-t-r-a"", ""l-a-t-a-r-'e-0-0"", ""l-i-t-i-r-a-t-'u-r-a"", ""m-a-ɡ-n-i-t-a-p-'o-n"", 'm-a-r-t', ""m-a-t-'o-r"", ""m-a-t-'u-ʃ-kʲ-a"", ""m-a-t-a-ts-'i-kʲ-0-i"", ""m-i-n-'i-s-t-i-r"", ""m-i-n-'u-t-i"", ""p-'a-r-t-a"", ""p-'a-r-t-u-kʲ-i"", ""p-'a-s-p-u-r-t-u"", ""p-'i-s-k-u-l-t-u-r-a"", ""p-a-l-'a-t-a"", ""p-a-l-t-'u"", ""p-a-r-a-ʃ-'u-t"", ""p-a-r-a-ts-'e-n-t-i"", ""p-a-t-i-r-'o-n"", ""p-o-r-'o-s-t-i-n-0"", ""p-o-ʃ-t-a-l-i-'o-n"", ""p-u-l-i-m-'o-t-i"", ""r-a-j-ts-'e-n-t-r-a"", ""r-a-kʲ-'e-t-a"", ""r-a-s-t-a-r-'a-t-a"", ""r-a-s-t-a-r-'a-t-a"", ""r-a-ʃː-'o-t-i"", ""r-a-z-'e-t-kʲ-a"", ""r-e-ts-'e-p-t-i"", ""s-'e-l-s-a-w-e-t-i"", ""s-a-l-'a-t-i"", ""s-a-l-d-'a-t-i"", 's-a-m-a-l-j-o-t-i', ""s-a-w-'e-t-i"", ""s-i-kʲ-i-r-t-'a-r"", ""sː-'e-t-k-a"", ""sː-'o-t-i-χ-i"", ""sː-a-n-a-t-'o-r-i-j-a"", ""sː-a-w-'e-t-i"", ""sː-i-m-'i-0-t-i"", ""t-'e-l-i"", ""t-'o-k-u"", ""t-'o-χ-t-o-r"", ""t-a-m-'a-k-u"", ""t-a-m-'a-t-i"", ""t-a-m-'a-t-i"", ""t-a-r-'a-χ-t-u-r"", ""t-a-r-'a-χ-t-u-r"", ""t-a-r-a-l-'e-j-b-u-s-u"", ""t-a-r-a-m-w-'a-j"", ""t-a-r-a-χ-t-a-r-'i-s-t"", ""t-a-r-a-χ-t-a-r-'i-s-t"", ""t-a-r-a-χ-t-a-r-'i-s-t"", 't-e-m-p-i-r-a-t-u-r-a', ""t-e-t-r-'a-t-i"", ""t-i-j-'a-t-i-r-i"", ""t-u-p-l-'i"", ""t-u-r-b-'a"", ""t-u-r-kʲ-'i"", ""t-u-r-n-'i-kʲ-i"", ""tʃ-a-χ-'u-t-k-a"", ""tʃ-e-m-p-i-o-n-'a-t-i"", ""u-n-i-w-e-r-s-i-t-'e-t-i"", ""u-s-t-'a-w"", ""u-s-t-'o-r-o-ʒ"", ""u-s-t-'u-r"", ""χ-a-l-ʕ-'a-t-i""]"
1298,Godoberi,t,t',2,"[""p-i-s-t'-'u-n"", ""t'-u-z-z-'a""]"
1299,Godoberi,ts,0,1,"[""tʃ-'i-t-i-0""]"
1300,Godoberi,ts,s,2,"[""a-s-t-'a-w-k-a"", ""kʲ-a-n-s-'i-l-a-r-0-0-0""]"
1301,Godoberi,ts,sː,1,"[""sː-i-m-'i-0-t-i""]"
1302,Godoberi,ts,ts,26,"[""m-a-r-'i-j-0-ts"", ""m-a-r-'i-j-0-ts"", ""m-a-r-'i-j-0-ts"", ""n-'e-m-0-ts"", ""n-'e-m-0-ts"", ""n-'e-m-0-ts"", ""ts-i-ɡʲ-'a-n"", ""ts-i-ɡʲ-'a-n"", ""ts-i-ɡʲ-'a-n"", ""a-p-i-ts-'e-r"", ""b-a-l-n-'i-ts-a"", ""d-e-l-e-ɡ-'a-ts-i-j-a"", ""e-l-'e-k-t-r-o-s-t-a-n-ts-i-0-0"", ""i-s-t-'a-n-ts-i-j-a"", ""kʲ-a-n-s-t-i-t-'u-ts-i-0-0"", ""kʲ-a-n-ts-'e-r-t-i"", ""m-a-t-a-ts-'i-kʲ-0-i"", ""m-i-l-'i-ts-i-0-0"", ""p-a-l-a-t-'e-n-ts-a"", ""p-a-r-a-ts-'e-n-t-i"", ""r-a-j-ts-'e-n-t-r-a"", ""r-e-d-'a-k-ts-i-j-a"", ""r-e-ts-'e-p-t-i"", 'r-e-w-a-l-u-ts-i-0-0', 'r-e-w-a-l-u-ts-i-0-0', ""u-tʃ-'i-t-i-l-n-i-ts-a""]"
1303,Godoberi,ts,tsː,1,"[""b-u-r-tsː-'i-l-o-z""]"
1304,Godoberi,tɕ,tʃ,36,"[""tʃ-a-tʃ-'a-n"", ""tʃ-a-tʃ-'a-n"", ""tʃ-a-tʃ-'a-n"", ""tʃ-a-tʃ-'a-n"", ""tʃ-a-tʃ-'a-n"", ""tʃ-a-tʃ-'a-n"", ""tʃ-u-w-'a-ʃ"", ""tʃ-u-w-'a-ʃ"", ""tʃ-u-w-'a-ʃ"", ""u-tʃ-'i-t-i-l"", ""z-'a-w-u-tʃ"", ""a-b-t-a-r-'u-tʃ-kʲ-a"", ""a-t-l-'i-tʃ-n-i-k"", ""b-o-tʃ-kʲ-'a"", ""d-a-k-l-'a-d-tʃ-i-0"", ""kʲ-i-r-p-'i-tʃ-i"", ""l-'o-tʃ-i-k"", ""m-a-ʁ-a-r-'i-tʃ"", ""n-a-tʃ-'a-l-0-i-kʲ'-i"", ""p-'e-tʃ-i"", ""p-'o-tʃ-0-u"", ""p-i-tʃ-'a-t-i"", ""p-o-tʃ-kʲ-'a"", ""r-'u-tʃ-kʲ-a"", ""ʃː-'o-t-tʃ-i-kʲ-i"", ""tʃ-'a-j-n-i-kʲ'-i"", ""tʃ-a-0-n-'i-kʲ'-i"", 'tʃ-a-j', ""tʃ-a-r-m-'a"", ""tʃ-a-χ-'u-t-k-a"", ""tʃ-e-m-p-i-'o-n"", ""tʃ-e-m-p-i-o-n-'a-t-i"", ""u-tʃ-'i-t-i-l"", ""u-tʃ-'i-t-i-l-n-i-ts-a"", ""u-tʃ-e-r-e-ʒ-d-'e-n-i-0-0"", 'z-a-w-u-tʃ']"
1305,Godoberi,tɕ,tʃ',2,"[""tʃ'-a-tʃ'-'a"", ""tʃ'-a-tʃ'-'a""]"
1306,Godoberi,tɕ,ʃ,3,"[""i-s-i-b-'i-ʃ-kʲ-a"", ""p-o-ʃ-t-a-l-i-'o-n"", ""s-'i-m-i-ʃ-kʲ-a""]"
1307,Godoberi,tʲ,d,1,"[""z-a-m-i-s-d-'a-t-i-l""]"
1308,Godoberi,tʲ,t,35,"[""a-r-t-'i-s-0"", ""a-s-a-t-'i-n"", ""a-s-a-t-'i-n"", ""a-s-a-t-'i-n"", ""u-tʃ-'i-t-i-l"", ""a-b-t-'e-k-a"", ""a-p-ʃː-i-ʒ-'i-t-i-0-0"", ""a-r-i-p-m-'e-t-i-k-a"", ""a-r-t-'i-s-0-k-a"", ""a-r-t-'i-s-t-i"", ""i-t-'u-0"", ""k-a-s-t-'u-m"", ""kʲ-a-n-s-t-i-t-'u-ts-i-0-0"", ""kʲ-a-r-'a-w-a-t-i"", ""kʲ-a-s-t-'u-m"", ""l-i-t-i-r-a-t-'u-r-a"", ""p-a-l-a-t-'e-n-ts-a"", ""p-a-t-'i-n-kʲ-a"", ""p-i-r-0-s-i-d-'a-t-i-l"", ""p-i-tʃ-'a-t-i"", ""sː-a-t-'i-n"", ""t-'e-χ-n-i-kʲ-i"", ""t-'u-kʲ-i"", ""t-e-l-e-ɡ-r-'a-m-m-a"", ""t-e-l-i-p-'o-n"", ""t-e-l-i-w-'i-z-o-r"", 't-e-m-p-i-r-a-t-u-r-a', ""t-e-t-r-'a-t-i"", ""t-i-j-'a-t-i-r-i"", ""tʃ-'i-t-i-0"", ""tʃ-a-t-'i-r"", ""u-n-i-w-e-r-s-i-t-'e-t-i"", ""u-tʃ-'i-t-i-l"", ""u-tʃ-'i-t-i-l-n-i-ts-a"", ""z-a-m-i-s-d-'a-t-i-l""]"
1309,Godoberi,v,0,1,"[""kʲ-a-n-s-'i-r-0""]"
1310,Godoberi,v,w,30,"[""a-d-w-a-k-'a-t"", ""m-a-l-d-a-w-'a-n"", ""m-a-l-d-a-w-'a-n"", ""m-a-l-d-a-w-'a-n"", ""p-'o-w-a-r"", ""p-e-w-r-'a-l"", ""tʃ-u-w-'a-ʃ"", ""tʃ-u-w-'a-ʃ"", ""tʃ-u-w-'a-ʃ"", ""z-'a-w-u-tʃ"", ""a-d-w-a-k-'a-t-i"", ""a-w-'a-n-s-i"", ""a-w-a-r-'a-0-0"", ""d-i-w-'a-n"", ""i-s-l-a-w-'a-r"", ""j-a-n-w-'a-r"", ""kʲ-a-r-'a-w-a-t-i"", ""p-'o-w-a-r"", ""p-a-r-a-w-l-'e-n-i-0-0"", ""p-e-w-r-'a-l"", 'r-e-w-a-l-u-ts-i-0-0', 'r-e-w-a-l-u-ts-i-0-0', ""s-a-m-a-s-w-'a-l"", ""s-a-m-a-w-'a-r"", ""t-a-r-a-m-w-'a-j"", ""w-a-ɡ-'u-n"", ""w-a-ɡ-z-'a-l"", ""w-a-z-i-l-'i-n"", ""z-a-w-'u-t-i"", 'z-a-w-u-tʃ']"
1311,Godoberi,vʲ,0,1,"[""0-o-d-i-r-'a""]"
1312,Godoberi,vʲ,w,16,"[""ʃ-w-'e-d"", ""ʃ-w-'e-d"", ""ʃ-w-'e-d"", ""a-l-p-'a-w-i-t-i"", ""b-a-l-ʃ-i-w-'i-k"", ""kʲ-a-n-w-'e-r-t-i"", ""p-a-w-'i-d-l-a"", ""s-'e-l-s-a-w-e-t-i"", ""s-'e-w-e-r"", ""s-a-w-'e-t-i"", ""sː-a-w-'e-t-i"", ""sː-a-w-e-ʃː-'a-n-i-j-a"", ""t-e-l-i-w-'i-z-o-r"", ""u-n-i-w-e-r-m-'a-ɡʲ-i"", ""u-n-i-w-e-r-s-i-t-'e-t-i"", ""z-a-w-'e-d-u-ʃː-i-0""]"
1313,Godoberi,x,kʲ,1,"[""tʃ-a-kʲ-'a-r""]"
1314,Godoberi,x,χ,10,"[""ʃ-'a-χ-m-a-t-a"", ""kʲ-a-l-χ-'o-z-n-i-kʲ-i"", ""kʲ-a-l-χ-'u-z-u"", ""p-e-r-'e-d-k-a-l-χ-u-z-u"", ""t-'e-χ-n-i-kʲ-i"", ""tʃ-a-χ-'u-t-k-a"", ""z-a-w-χ-'u-z"", ""χ-a-l-a-d-'i-0-n-i-kʲ'-i"", ""χ-a-l-ʕ-'a-t-i"", ""χ-u-r-'u-m""]"
1315,Godoberi,xʲ,χ,3,"[""χ-i-n-a-l-'u-ɡ"", ""χ-i-n-a-l-'u-ɡ"", ""χ-i-n-a-l-'u-ɡ""]"
