ratio_of_changes,language,glottocode,lemma,pos,reference,meaning_ru,ipa_comparison,russian_ipa_comparison,metathesis,problems
0.96,Botlikh,botl1242,балза́м,noun,"Alekseev, Azayev 2019",бальзам,b-a-l-z-'a-m,b-a-lʲ-z-'a-m,,
0.96,Botlikh,botl1242,банке́т,noun,"Alekseev, Azayev 2019",банкет,b-a-n-k-'e-t,b-a-n-kʲ-'e-t,,
0.96,Botlikh,botl1242,банке́т,noun,"Saidova, Abusov 2012",банкет,b-a-n-k-'e-t,b-a-n-kʲ-'e-t,,
0.96,Bagvalal,bagv1239,ПАЛÁ̄ТА,,Magomedova 2004,больничная палата,p-a-l-'a:-t-a,p-a-l-'a-t-a,,
0.96,Botlikh,botl1242,гарни́р,noun,"Alekseev, Azayev 2019",гарнир,g-a-r-n-'i-r,g-a-r-nʲ-'i-r,,
0.96,Bagvalal,bagv1239,ГИКТÁР,,Magomedova 2004,гектар,g-i-k-t-'a-r,gʲ-i-k-t-'a-r,,
0.96,Botlikh,botl1242,гита́ра,noun,"Alekseev, Azayev 2019",гитара,g-i-t-'a-r-a,gʲ-i-t-'a-r-a,,
0.96,Botlikh,botl1242,диса́нт,noun,"Alekseev, Azayev 2019",десант,d-i-s-'a-n-t,dʲ-i-s-'a-n-t,,
0.96,Botlikh,botl1242,дийе́та,noun,"Alekseev, Azayev 2019",диета,d-i-j-'e-t-a,dʲ-i-j-'e-t-a,,
0.96,Botlikh,botl1242,дипло́м,noun,"Alekseev, Azayev 2019",диплом,d-i-p-l-'o-m,dʲ-i-p-l-'o-m,,
0.96,Bagvalal,bagv1239,ДАМИНÓ,,Magomedova 2004,домино,d-a-m-i-n-'o,d-a-mʲ-i-n-'o,,
0.96,Godoberi,ghod1238,ДАМИНÓ,,Saidova 2006,домино,d-a-m-i-n-'o,d-a-mʲ-i-n-'o,,
0.96,Bagvalal,bagv1239,КАБ́ИНА,,Magomedova 2004,кабина,k-a-b-'i-n-a,k-a-bʲ-'i-n-a,,
0.96,Botlikh,botl1242,каби́на,noun,"Alekseev, Azayev 2019",кабина,k-a-b-'i-n-a,k-a-bʲ-'i-n-a,,
0.96,Botlikh,botl1242,каби́на,noun,"Saidova, Abusov 2012",кабина,k-a-b-'i-n-a,k-a-bʲ-'i-n-a,,
0.96,Bagvalal,bagv1239,КÁМИРА,,Magomedova 2004,камера,k-'a-m-i-r-a,k-'a-mʲ-i-r-a,,
0.96,Botlikh,botl1242,ка́мира,noun,"Saidova, Abusov 2012",камера,k-'a-m-i-r-a,k-'a-mʲ-i-r-a,,
0.96,Botlikh,botl1242,касе́та,noun,"Alekseev, Azayev 2019",кассета,k-a-s-'e-t-a,k-a-sʲ-'e-t-a,,
0.96,Botlikh,botl1242,кату́ша,noun,"Alekseev, Azayev 2019",катюша,k-a-t-'u-ʃ-a,k-a-tʲ-'u-ʃ-a,,
0.96,Botlikh,botl1242,кимано́,noun,"Alekseev, Azayev 2019",кимоно,k-i-m-a-n-'o,kʲ-i-m-a-n-'o,,
0.96,Botlikh,botl1242,ко́клуш,noun,"Alekseev, Azayev 2019",коклюш,k-'o-k-l-u-ʃ,k-'o-k-lʲ-u-ʃ,,
0.96,Botlikh,botl1242,канйа́к,noun,"Alekseev, Azayev 2019",коньяк,k-a-n-j-'a-k,k-a-nʲ-j-'a-k,,
0.96,Bagvalal,bagv1239,КÓПИЙА,,Magomedova 2004,копия,k-'o-p-i-j-a,k-'o-pʲ-i-j-a,,
0.96,Botlikh,botl1242,ко́пийа,noun,"Alekseev, Azayev 2019",копия,k-'o-p-i-j-a,k-'o-pʲ-i-j-a,,
0.96,Botlikh,botl1242,кариспанде́нт,noun,"Alekseev, Azayev 2019",корреспондент,k-a-r-i-s-p-a-n-d-'e-n-t,k-a-rʲ-i-s-p-a-n-dʲ-'e-n-t,,
0.96,Bagvalal,bagv1239,КАСТ́УМ,,Magomedova 2004,костюм,k-a-s-t-'u-m,k-a-s-tʲ-'u-m,,
0.96,Botlikh,botl1242,касту́м,noun,"Alekseev, Azayev 2019",костюм,k-a-s-t-'u-m,k-a-s-tʲ-'u-m,,
0.96,Botlikh,botl1242,касту́м,noun,"Saidova, Abusov 2012",костюм,k-a-s-t-'u-m,k-a-s-tʲ-'u-m,,
0.96,Godoberi,ghod1238,КАСТУ́М,,Saidova 2006,костюм,k-a-s-t-'u-m,k-a-s-tʲ-'u-m,,
0.96,Karata-Tukita,kara1474,КАСТУ'М,,"Magomedova, Khalidova 2001",костюм,k-a-s-t-'u-m,k-a-s-tʲ-'u-m,,
0.96,Bagvalal,bagv1239,КУПЛÉТ,,Magomedova 2004,куплет,k-u-p-l-'e-t,k-u-p-lʲ-'e-t,,
0.96,Botlikh,botl1242,купле́т,noun,"Alekseev, Azayev 2019",куплет,k-u-p-l-'e-t,k-u-p-lʲ-'e-t,,
0.96,Botlikh,botl1242,ле́ктар,noun,"Alekseev, Azayev 2019",лектор,l-'e-k-t-a-r,lʲ-'e-k-t-a-r,,
0.96,Botlikh,botl1242,йанва́р,noun,"Saidova, Abusov 2012",март,j-a-n-w-'a-r,j-a-n-w-'a-rʲ,,
0.96,Botlikh,botl1242,микро́п,noun,"Alekseev, Azayev 2019",микроб,m-i-k-r-'o-p,mʲ-i-k-r-'o-p,,
0.96,Botlikh,botl1242,мантёр,noun,"Alekseev, Azayev 2019",монтёр,m-a-n-tʲ-o-r,m-a-n-tʲ-'o-r,,
0.96,Botlikh,botl1242,мунди́р,noun,"Alekseev, Azayev 2019",мундир,m-u-n-d-'i-r,m-u-n-dʲ-'i-r,,
0.96,Botlikh,botl1242,патру́л,noun,"Alekseev, Azayev 2019",патруль,p-a-t-r-'u-l,p-a-t-r-'u-lʲ,,
0.96,Botlikh,botl1242,пижа́ма,noun,"Alekseev, Azayev 2019",пижама,p-i-ᴣ-'a-m-a,pʲ-i-ᴣ-'a-m-a,,
0.96,Botlikh,botl1242,ради́ст,,"Alekseev, Azayev 2019",радист,r-a-d-'i-s-t,r-a-dʲ-'i-s-t,,
0.96,Bagvalal,bagv1239,РАКÉТА,,Magomedova 2004,ракета,r-a-k-'e-t-a,r-a-kʲ-'e-t-a,,
0.96,Botlikh,botl1242,раке́та,noun,"Saidova, Abusov 2012",ракета,r-a-k-'e-t-a,r-a-kʲ-'e-t-a,,
0.96,Botlikh,botl1242,раси́ст,,"Alekseev, Azayev 2019",расист,r-a-s-'i-s-t,r-a-sʲ-'i-s-t,,
0.96,Botlikh,botl1242,йанва́р,noun,"Saidova, Abusov 2012",февраль,j-a-n-w-'a-r,j-a-n-w-'a-rʲ,,
0.96,Botlikh,botl1242,шампу́н,,"Saidova, Abusov 2012",шампунь,ʃ-a-m-p-'u-n,ʃ-a-m-p-'u-nʲ,,
0.96,Godoberi,ghod1238,ШАМПУ́Н,,Saidova 2006,шампунь,ʃ-a-m-p-'u-n,ʃ-a-m-p-'u-nʲ,,
0.96,Botlikh,botl1242,шашли́кI,,"Alekseev, Azayev 2019",шашлык,ʃ-a-ʃ-l-'i-k',ʃ-a-ʃ-l-'i-k,,
0.96,Botlikh,botl1242,йури́ст,noun,"Alekseev, Azayev 2019",юрист,j-u-r-'i-s-t,j-u-rʲ-'i-s-t,,
0.9629629629629629,Andi,andi1255,закуска,,Salimov 2010,закуска,z-a-k-u-s-k-a,z-a-k-'u-s-k-a,,
0.9629629629629629,Botlikh,botl1242,нацци́зм,noun,"Alekseev, Azayev 2019",нацизм,n-a-ts:-'i-z-m,n-a-ts-'i-z-m,,
0.9629629629629629,Botlikh,botl1242,нацци́ст,noun,"Alekseev, Azayev 2019",нацист,n-a-ts:-'i-s-t,n-a-ts-'i-s-t,,
0.9629629629629629,Botlikh,botl1242,рице́пт,,"Alekseev, Azayev 2019",рецепт,r-i-ts-'e-p-t,rʲ-i-ts-'e-p-t,,
0.9629629629629629,Andi,andi1255,таракан,,Salimov 2010,таракан,t-a-r-a-k-a-n,t-a-r-a-k-'a-n,,
0.9655172413793104,Bagvalal,bagv1239,АТИСТÁТ,noun,Magomedova 2004,аттестат,a-t-i-s-t-'a-t,a-tʲ-i-s-t-'a-t,,
0.9655172413793104,Botlikh,botl1242,атиста́т,noun,"Alekseev, Azayev 2019",аттестат.,a-t-i-s-t-'a-t,a-tʲ-i-s-t-'a-t,,
0.9655172413793104,Botlikh,botl1242,гастри́т,noun,"Alekseev, Azayev 2019",гастрит,g-a-s-t-r-'i-t,g-a-s-t-rʲ-'i-t,,
0.9655172413793104,Botlikh,botl1242,гаре́лка,noun,"Alekseev, Azayev 2019",горелка,g-a-r-'e-l-k-a,g-a-rʲ-'e-l-k-a,,
0.9655172413793104,Botlikh,botl1242,дипута́т,noun,"Alekseev, Azayev 2019",депутат,d-i-p-u-t-'a-t,dʲ-i-p-u-t-'a-t,,
0.9655172413793104,Godoberi,ghod1238,ДИПУТÁТ,,Saidova 2006,депутат,d-i-p-u-t-'a-t,dʲ-i-p-u-t-'a-t,,
0.9655172413793104,Bagvalal,bagv1239,ДИКТÁНТ,,Magomedova 2004,диктант,d-i-k-t-'a-n-t,dʲ-i-k-t-'a-n-t,,
0.9655172413793104,Botlikh,botl1242,дикта́нт,noun,"Alekseev, Azayev 2019",диктант,d-i-k-t-'a-n-t,dʲ-i-k-t-'a-n-t,,
0.9655172413793104,Botlikh,botl1242,дикта́нт,noun,"Saidova, Abusov 2012",диктант,d-i-k-t-'a-n-t,dʲ-i-k-t-'a-n-t,,
0.9655172413793104,Godoberi,ghod1238,ДАЙÁРКЯ,,Saidova 2006,доярка,d-a-j-'a-r-kʲ-a,d-a-j-'a-r-k-a,,
0.9655172413793104,Botlikh,botl1242,инжине́р,noun,"Saidova, Abusov 2012",инженер,i-n-ᴣ-i-n-'e-r,i-n-ᴣ-i-nʲ-'e-r,,
0.9655172413793104,Godoberi,ghod1238,ИНЖИНÉР,,Saidova 2006,инженер,i-n-ᴣ-i-n-'e-r,i-n-ᴣ-i-nʲ-'e-r,,
0.9655172413793104,Botlikh,botl1242,исто́рик,noun,"Alekseev, Azayev 2019",историк,i-s-t-'o-r-i-k,i-s-t-'o-rʲ-i-k,,
0.9655172413793104,Botlikh,botl1242,каби́нка,noun,"Alekseev, Azayev 2019",кабина,k-a-b-'i-n-k-a,k-a-bʲ-'i-n-k-a,,
0.9655172413793104,Botlikh,botl1242,капита́л,noun,"Alekseev, Azayev 2019",капитал,k-a-p-i-t-'a-l,k-a-pʲ-i-t-'a-l,,
0.9655172413793104,Bagvalal,bagv1239,КАПИТÁН,,Magomedova 2004,капитан,k-a-p-i-t-'a-n,k-a-pʲ-i-t-'a-n,,
0.9655172413793104,Botlikh,botl1242,капита́н,noun,"Saidova, Abusov 2012",капитан,k-a-p-i-t-'a-n,k-a-pʲ-i-t-'a-n,,
0.9655172413793104,Godoberi,ghod1238,КЯПУ́СТА,,Saidova 2006,капуста,kʲ-a-p-'u-s-t-a,k-a-p-'u-s-t-a,,
0.9655172413793104,Botlikh,botl1242,кирага́з,noun,"Alekseev, Azayev 2019",керогаз,k-i-r-a-g-'a-z,kʲ-i-r-a-g-'a-z,,
0.9655172413793104,Botlikh,botl1242,кислата́,noun,"Alekseev, Azayev 2019",кислота,k-i-s-l-a-t-'a,kʲ-i-s-l-a-t-'a,,
0.9655172413793104,Botlikh,botl1242,камиса́р,noun,"Alekseev, Azayev 2019",комиссар,k-a-m-i-s-'a-r,k-a-mʲ-i-s-'a-r,,
0.9655172413793104,Botlikh,botl1242,капи́лка,noun,"Alekseev, Azayev 2019",копилка,k-a-p-'i-l-k-a,k-a-pʲ-'i-l-k-a,,
0.9655172413793104,Botlikh,botl1242,карзи́на,noun,"Alekseev, Azayev 2019",корзина,k-a-r-z-'i-n-a,k-a-r-zʲ-'i-n-a,,
0.9655172413793104,Botlikh,botl1242,каридо́р,noun,"Alekseev, Azayev 2019",коридор,k-a-r-i-d-'o-r,k-a-rʲ-i-d-'o-r,,
0.9655172413793104,Botlikh,botl1242,каридо́р,noun,"Saidova, Abusov 2012",коридор,k-a-r-i-d-'o-r,k-a-rʲ-i-d-'o-r,,
0.9655172413793104,Bagvalal,bagv1239,КУЛТ́УРА,,Magomedova 2004,культура,k-u-l-t-'u-r-a,k-u-lʲ-t-'u-r-a,,
0.9655172413793104,Botlikh,botl1242,култу́ра,noun,"Alekseev, Azayev 2019",культура,k-u-l-t-'u-r-a,k-u-lʲ-t-'u-r-a,,
0.9655172413793104,Bagvalal,bagv1239,РИЗ́ИНКА,,Magomedova 2004,ластик,r-i-z-'i-n-k-a,r-i-zʲ-'i-n-k-a,,
0.9655172413793104,Botlikh,botl1242,лауриа́т,noun,"Alekseev, Azayev 2019",лауреат,l-a-u-r-i-'a-t,l-a-u-rʲ-i-'a-t,,
0.9655172413793104,Botlikh,botl1242,марина́д,noun,"Alekseev, Azayev 2019",маринад,m-a-r-i-n-'a-d,m-a-rʲ-i-n-'a-d,,
0.9655172413793104,Godoberi,ghod1238,МАШИ́НКЯ,,Saidova 2006,машинка,m-a-ʃ-'i-n-kʲ-a,m-a-ʃ-'i-n-k-a,,
0.9655172413793104,Botlikh,botl1242,нау́шник,noun,"Alekseev, Azayev 2019",наушник,n-a-'u-ʃ-n-i-k,n-a-'u-ʃ-nʲ-i-k,,
0.9655172413793104,Botlikh,botl1242,наси́лка,noun,"Alekseev, Azayev 2019",носилки,n-a-s-'i-l-k-a,n-a-sʲ-'i-l-k-a,,
0.9655172413793104,Botlikh,botl1242,наси́лка,noun,"Saidova, Abusov 2012",носилки,n-a-s-'i-l-k-a,n-a-sʲ-'i-l-k-a,,
0.9655172413793104,Botlikh,botl1242,арке́стр,noun,"Alekseev, Azayev 2019",оркестр,a-r-k-'e-s-t-r,a-r-kʲ-'e-s-t-r,,
0.9655172413793104,Bagvalal,bagv1239,ПÁ̄СПАРТ,,Magomedova 2004,паспорт,p-'a-s:-p-a-r-t,p-'a-s-p-a-r-t,,
0.9655172413793104,Bagvalal,bagv1239,ПАМИДÓР,,Magomedova 2004,помидор,p-a-m-i-d-'o-r,p-a-mʲ-i-d-'o-r,,
0.9655172413793104,Botlikh,botl1242,памидо́р,noun,"Alekseev, Azayev 2019",помидор,p-a-m-i-d-'o-r,p-a-mʲ-i-d-'o-r,,
0.9655172413793104,Botlikh,botl1242,памидо́р,noun,"Saidova, Abusov 2012",помидор,p-a-m-i-d-'o-r,p-a-mʲ-i-d-'o-r,,
0.9655172413793104,Godoberi,ghod1238,ПАМИДÓР,,Saidova 2006,помидор,p-a-m-i-d-'o-r,p-a-mʲ-i-d-'o-r,,
0.9655172413793104,Botlikh,botl1242,радио́ла,,"Alekseev, Azayev 2019",радиола,r-a-d-i-'o-l-a,r-a-dʲ-i-'o-l-a,,
0.9655172413793104,Botlikh,botl1242,разе́тка,noun,"Alekseev, Azayev 2019",розетка,r-a-z-'e-t-k-a,r-a-zʲ-'e-t-k-a,,
0.9655172413793104,Botlikh,botl1242,разе́тка,noun,"Saidova, Abusov 2012",розетка,r-a-z-'e-t-k-a,r-a-zʲ-'e-t-k-a,,
0.9655172413793104,Botlikh,botl1242,руле́тка,noun,"Alekseev, Azayev 2019",рулетка,r-u-l-'e-t-k-a,r-u-lʲ-'e-t-k-a,,
0.9655172413793104,Botlikh,botl1242,ссамаго́н,noun,"Alekseev, Azayev 2019",самогон,s:-a-m-a-g-'o-n,s-a-m-a-g-'o-n,,
0.9655172413793104,Andi,andi1255,чихотка,,Salimov 2010,туберкулез,tʃ-i-χ-o-t-k-a,tʃ-i-χ-'o-t-k-a,,
0.9655172413793104,Bagvalal,bagv1239,УДÁРНИК,,Magomedova 2004,ударник,u-d-'a-r-n-i-k,u-d-'a-r-nʲ-i-k,,
0.9655172413793104,Botlikh,botl1242,учоччик,,"Alekseev, Azayev 2019",учетчик,u-tʃ-o-tʃ:-i-k,u-tʃ-'o-tʃ:-i-k,,
0.9655172413793104,Botlikh,botl1242,щикала́т,noun,"Saidova, Abusov 2012",шоколад,ʃ:-i-k-a-l-'a-t,ʃ-i-k-a-l-'a-t,,
0.9655172413793104,Godoberi,ghod1238,ИКЗÁМИН,,Saidova 2006,экзамен,i-k-z-'a-m-i-n,i-k-z-'a-mʲ-i-n,,
0.967741935483871,Botlikh,botl1242,зао́чник,noun,"Alekseev, Azayev 2019",заочник,z-a-'o-tʃ-n-i-k,z-a-'o-tʃ-nʲ-i-k,,
0.967741935483871,Botlikh,botl1242,каси́чка,noun,"Alekseev, Azayev 2019",косичка,k-a-s-'i-tʃ-k-a,k-a-sʲ-'i-tʃ-k-a,,
0.967741935483871,Botlikh,botl1242,бални́ца,noun,"Saidova, Abusov 2012",поликлиника,b-a-l-n-'i-ts-a,b-a-lʲ-n-'i-ts-a,,
0.967741935483871,Godoberi,ghod1238,БАЛНИ́ЦА,noun,Saidova 2006,поликлиника,b-a-l-n-'i-ts-a,b-a-lʲ-n-'i-ts-a,,
0.9696969696969697,Botlikh,botl1242,гарниту́р,noun,"Alekseev, Azayev 2019",гарнитур,g-a-r-n-i-t-'u-r,g-a-r-nʲ-i-t-'u-r,,
0.9696969696969697,Botlikh,botl1242,дублика́т,noun,"Alekseev, Azayev 2019",дубликат,d-u-b-l-i-k-'a-t,d-u-b-lʲ-i-k-'a-t,,
0.9696969696969697,Botlikh,botl1242,заслужи́т игьи́,verb,"Alekseev, Azayev 2019",заслужить,z-a-s-l-u-ᴣ-'i-t,z-a-s-l-u-ᴣ-'i-tʲ,,
0.9696969696969697,Botlikh,botl1242,имигра́нт,noun,"Alekseev, Azayev 2019",иммигрант,i-m-i-g-r-'a-n-t,i-mʲ-i-g-r-'a-n-t,,
0.9696969696969697,Botlikh,botl1242,институ́т,noun,"Saidova, Abusov 2012",институт,i-n-s-t-i-t-'u-t,i-n-s-tʲ-i-t-'u-t,,
0.9696969696969697,Bagvalal,bagv1239,ИСТÓРИЙА,,Magomedova 2004,история,i-s-t-'o-r-i-j-a,i-s-t-'o-rʲ-i-j-a,,
0.9696969696969697,Botlikh,botl1242,исто́рийа,noun,"Saidova, Abusov 2012",история,i-s-t-'o-r-i-j-a,i-s-t-'o-rʲ-i-j-a,,
0.9696969696969697,Godoberi,ghod1238,ИСТÓРИЙА,,Saidova 2006,история,i-s-t-'o-r-i-j-a,i-s-t-'o-rʲ-i-j-a,,
0.9696969696969697,Botlikh,botl1242,кандида́т,noun,"Alekseev, Azayev 2019",кандидат,k-a-n-d-i-d-'a-t,k-a-n-dʲ-i-d-'a-t,,
0.9696969696969697,Botlikh,botl1242,кандида́т,noun,"Saidova, Abusov 2012",кандидат,k-a-n-d-i-d-'a-t,k-a-n-dʲ-i-d-'a-t,,
0.9696969696969697,Botlikh,botl1242,каранти́н,noun,"Alekseev, Azayev 2019",карантин,k-a-r-a-n-t-'i-n,k-a-r-a-n-tʲ-'i-n,,
0.9696969696969697,Botlikh,botl1242,камбина́т,noun,"Alekseev, Azayev 2019",комбинат,k-a-m-b-i-n-'a-t,k-a-m-bʲ-i-n-'a-t,,
0.9696969696969697,Botlikh,botl1242,камуни́зм,noun,"Alekseev, Azayev 2019",коммунизм,k-a-m-u-n-'i-z-m,k-a-m-u-nʲ-'i-z-m,,
0.9696969696969697,Botlikh,botl1242,камуни́ст,noun,"Alekseev, Azayev 2019",коммунист,k-a-m-u-n-'i-s-t,k-a-m-u-nʲ-'i-s-t,,
0.9696969696969697,Botlikh,botl1242,канспе́кт,noun,"Alekseev, Azayev 2019",конспект,k-a-n-s-p-'e-k-t,k-a-n-s-pʲ-'e-k-t,,
0.9696969696969697,Botlikh,botl1242,макинто́ш,noun,"Alekseev, Azayev 2019",макинтош,m-a-k-i-n-t-'o-ʃ,m-a-kʲ-i-n-t-'o-ʃ,,
0.9696969696969697,Botlikh,botl1242,мандари́н,noun,"Alekseev, Azayev 2019",мандарин,m-a-n-d-a-r-'i-n,m-a-n-d-a-rʲ-'i-n,,
0.9696969696969697,Botlikh,botl1242,маргари́н,noun,"Alekseev, Azayev 2019",маргарин,m-a-r-g-a-r-'i-n,m-a-r-g-a-rʲ-'i-n,,
0.9696969696969697,Botlikh,botl1242,маргари́н,noun,"Saidova, Abusov 2012",маргарин,m-a-r-g-a-r-'i-n,m-a-r-g-a-rʲ-'i-n,,
0.9696969696969697,Godoberi,ghod1238,МАРГАРИ́Н,,Saidova 2006,маргарин,m-a-r-g-a-r-'i-n,m-a-r-g-a-rʲ-'i-n,,
0.9696969696969697,Botlikh,botl1242,маркси́ст,noun,"Alekseev, Azayev 2019",марксист,m-a-r-k-s-'i-s-t,m-a-r-k-sʲ-'i-s-t,,
0.9696969696969697,Botlikh,botl1242,машини́ст,noun,"Alekseev, Azayev 2019",машинист,m-a-ʃ-i-n-'i-s-t,m-a-ʃ-i-nʲ-'i-s-t,,
0.9696969696969697,Botlikh,botl1242,ма́йатник,noun,"Alekseev, Azayev 2019",маятник,m-'a-j-a-t-n-i-k,m-'a-j-a-t-nʲ-i-k,,
0.9696969696969697,Botlikh,botl1242,микрафо́н,noun,"Alekseev, Azayev 2019",микрофон,m-i-k-r-a-f-'o-n,mʲ-i-k-r-a-f-'o-n,,
0.9696969696969697,Bagvalal,bagv1239,АДИКАЛÓН,noun,Magomedova 2004,одеколон,a-d-i-k-a-l-'o-n,a-dʲ-i-k-a-l-'o-n,,
0.9696969696969697,Botlikh,botl1242,адикало́н,noun,"Alekseev, Azayev 2019",одеколон,a-d-i-k-a-l-'o-n,a-dʲ-i-k-a-l-'o-n,,
0.9696969696969697,Botlikh,botl1242,адикало́н,noun,"Saidova, Abusov 2012",одеколон,a-d-i-k-a-l-'o-n,a-dʲ-i-k-a-l-'o-n,,
0.9696969696969697,Karata-Tukita,kara1474,АДИКАЛО'Н,noun,"Magomedova, Khalidova 2001",одеколон,a-d-i-k-a-l-'o-n,a-dʲ-i-k-a-l-'o-n,,
0.9696969696969697,Botlikh,botl1242,партиза́н,noun,"Alekseev, Azayev 2019",партизан,p-a-r-t-i-z-'a-n,p-a-r-tʲ-i-z-'a-n,,
0.9696969696969697,Botlikh,botl1242,распи́ска,,"Alekseev, Azayev 2019",расписка,r-a-s-p-'i-s-k-a,r-a-s-pʲ-'i-s-k-a,,
0.9696969696969697,Botlikh,botl1242,распи́ска,,"Saidova, Abusov 2012",расписка,r-a-s-p-'i-s-k-a,r-a-s-pʲ-'i-s-k-a,,
0.9696969696969697,Botlikh,botl1242,карзи́нка,,"Alekseev, Azayev 2019",см. карзи́на,k-a-r-z-'i-n-k-a,k-a-r-zʲ-'i-n-k-a,,
0.9696969696969697,Botlikh,botl1242,табле́тка,,"Alekseev, Azayev 2019",таблетка,t-a-b-l-'e-t-k-a,t-a-b-lʲ-'e-t-k-a,,
0.9714285714285714,Botlikh,botl1242,зада́чник,noun,"Alekseev, Azayev 2019",задачник,z-a-d-'a-tʃ-n-i-k,z-a-d-'a-tʃ-nʲ-i-k,,
0.9714285714285714,Botlikh,botl1242,ма́рганиц,noun,"Alekseev, Azayev 2019",марганец,m-'a-r-g-a-n-i-ts,m-'a-r-g-a-nʲ-i-ts,,
0.9714285714285714,Botlikh,botl1242,адино́чка,noun,"Alekseev, Azayev 2019",одиночка,a-d-i-n-'o-tʃ-k-a,a-dʲ-i-n-'o-tʃ-k-a,,
0.972972972972973,Botlikh,botl1242,журнали́ст,noun,"Alekseev, Azayev 2019",журналист,ᴣ-u-r-n-a-l-'i-s-t,ᴣ-u-r-n-a-lʲ-'i-s-t,,
0.972972972972973,Botlikh,botl1242,зачи́нщик,noun,"Alekseev, Azayev 2019",зачинщик,z-a-tʃ-'i-n-ʃ:-i-k,z-a-tʃ-'i-n-ʃ:ʲ-i-k,,
0.972972972972973,Botlikh,botl1242,каминда́нт,noun,"Alekseev, Azayev 2019",комендант,k-a-m-i-n-d-'a-n-t,k-a-mʲ-i-n-d-'a-n-t,,
0.972972972972973,Botlikh,botl1242,канте́йнир,noun,"Alekseev, Azayev 2019",контейнер,k-a-n-t-'e-j-n-i-r,k-a-n-t-'e-j-nʲ-i-r,,
0.972972972972973,Botlikh,botl1242,кантрало́р,noun,"Alekseev, Azayev 2019",контролёр,k-a-n-t-r-a-l-'o-r,k-a-n-t-r-a-lʲ-'o-r,,
0.972972972972973,Botlikh,botl1242,мандали́на,noun,"Alekseev, Azayev 2019",мандолина,m-a-n-d-a-l-'i-n-a,m-a-n-d-a-lʲ-'i-n-a,,
0.972972972972973,Botlikh,botl1242,микраско́п,noun,"Alekseev, Azayev 2019",микроскоп,m-i-k-r-a-s-k-'o-p,mʲ-i-k-r-a-s-k-'o-p,,
0.972972972972973,Botlikh,botl1242,убо́рщица,,"Alekseev, Azayev 2019",уборщица,u-b-'o-r-ʃ:-i-ts-a,u-b-'o-r-ʃ:ʲ-i-ts-a,,
0.9743589743589743,Botlikh,botl1242,палате́нца,noun,"Saidova, Abusov 2012",полотенце,p-a-l-a-t-'e-n-ts-a,p-a-l-a-tʲ-'e-n-ts-a,,
0.9743589743589743,Godoberi,ghod1238,ПАЛАТÉНЦА,,Saidova 2006,полотенце,p-a-l-a-t-'e-n-ts-a,p-a-l-a-tʲ-'e-n-ts-a,,
0.975609756097561,Botlikh,botl1242,гарчи́чник,noun,"Alekseev, Azayev 2019",горчичник,g-a-r-tʃ-'i-tʃ-n-i-k,g-a-r-tʃ-'i-tʃ-nʲ-i-k,,
0.975609756097561,Bagvalal,bagv1239,ГУБИРНÁТАР,,Magomedova 2004,губернатор,g-u-b-i-r-n-'a-t-a-r,g-u-bʲ-i-r-n-'a-t-a-r,,
0.975609756097561,Botlikh,botl1242,карикату́ра,noun,"Alekseev, Azayev 2019",карикатура,k-a-r-i-k-a-t-'u-r-a,k-a-rʲ-i-k-a-t-'u-r-a,,
0.9767441860465116,Botlikh,botl1242,камсамо́лиц,noun,"Alekseev, Azayev 2019",комсомолец,k-a-m-s-a-m-'o-l-i-ts,k-a-m-s-a-m-'o-lʲ-i-ts,,
0.9811320754716981,Botlikh,botl1242,кантрабанди́\ст,noun,"Alekseev, Azayev 2019",контрабандист,k-a-n-t-r-a-b-a-n-d-'i-s-t,k-a-n-t-r-a-b-a-n-dʲ-'i-s-t,,
1.0,Botlikh,botl1242,або́рт,noun,"Alekseev, Azayev 2019",аборт,a-b-'o-r-t,a-b-'o-r-t,,
1.0,Botlikh,botl1242,май,noun,"Saidova, Abusov 2012",август,m-a-j,m-a-j,,
1.0,Bagvalal,bagv1239,АГРАНÓМ,noun,Magomedova 2004,агроном,a-g-r-a-n-'o-m,a-g-r-a-n-'o-m,,
1.0,Botlikh,botl1242,аграно́м,noun,"Alekseev, Azayev 2019",агроном,a-g-r-a-n-'o-m,a-g-r-a-n-'o-m,,
1.0,Godoberi,ghod1238,АГРАНÓМ,noun,Saidova 2006,агроном,a-g-r-a-n-'o-m,a-g-r-a-n-'o-m,,
1.0,Botlikh,botl1242,аку́ла,noun,"Alekseev, Azayev 2019",акула,a-k-'u-l-a,a-k-'u-l-a,,
1.0,Bagvalal,bagv1239,АЛМÁС,noun,Magomedova 2004,алмаз,a-l-m-'a-s,a-l-m-'a-s,,
1.0,Botlikh,botl1242,алма́с,noun,"Alekseev, Azayev 2019",алмаз,a-l-m-'a-s,a-l-m-'a-s,,
1.0,Botlikh,botl1242,амана́л,noun,"Alekseev, Azayev 2019",аммонал,a-m-a-n-'a-l,a-m-a-n-'a-l,,
1.0,Botlikh,botl1242,апара́т,noun,"Alekseev, Azayev 2019",аппарат,a-p-a-r-'a-t,a-p-a-r-'a-t,,
1.0,Botlikh,botl1242,апара́т,noun,"Saidova, Abusov 2012",аппарат,a-p-a-r-'a-t,a-p-a-r-'a-t,,
1.0,Botlikh,botl1242,ата́ка,noun,"Alekseev, Azayev 2019",атака,a-t-'a-k-a,a-t-'a-k-a,,
